I,PREDISPATCH,PRICESENSITIVITIES,1,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP21,RRPEEP22,RRPEEP23,RRPEEP24,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,DATETIME,LASTCHANGED,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,INTERVENTION_ACTIVE,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,22,0,322.23193,322.23193,322.23193,322.23193,449,305.01343,600.82,327.15032,317.36945,332.12558,312.56193,449.96,282.51173,600.82,324.68407,319.79376,327.15032,317.36945,332.12558,312.56193,0,0,0,0,411.93119,298.12902,537.02815,262.35899,2025/06/26 23:00:00,2025/06/26 12:03:09,322.23193,322.23193,322.23193,322.23193,449,305.01343,514.27932,0,322.23193,322.23193,324.68407,322.23193,327.15032,322.23193,329.63078,449.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,23,0,325.61986,299.53684,325.61986,286.17284,325.61986,266.96,449.96,330.57739,295.02846,338.12192,285.74639,353.61333,247.89031,600.82,310.55989,297.2762,330.57739,295.02846,338.12192,292.79352,0,0,0,0,335.59248,266.96,374.06401,225.92979,2025/06/26 23:30:00,2025/06/26 12:03:09,325.61986,299.53684,325.61986,286.84897,325.61986,273.29839,449.96,0,308.22033,308.22033,310.55989,308.22033,312.91295,308.22033,335.59248,348.38869
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,24,0,271.22702,266.96,297.26247,265.43927,323.14744,230.719,323.14744,275.35647,266.96,306.38321,257.52325,361.83727,230.13805,449.96,273.28581,266.96,275.35647,266.96,306.38321,257.52325,0,0,0,0,330.5622,232.52821,338.10646,214.74808,2025/06/27 00:00:00,2025/06/26 12:03:09,271.22702,266.96,297.26247,265.43927,323.14744,265.43927,323.14744,0,273.28581,271.22702,275.35647,271.22702,282.9827,271.22702,320.0397,329.83235
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,25,0,263.76811,263.76811,266.96,241.96,295.38069,225.6992,318.67007,266.96,259.80649,267.77562,241.96,312.27822,207.65543,449.96,265.76608,261.78162,266.96,259.80649,268.28466,241.96,0,0,0,0,279.73351,220.66451,333.47174,191.27499,2025/06/27 00:30:00,2025/06/26 12:03:09,263.76811,263.76811,266.96,251.9643,295.38069,241.96,318.67007,0,265.76608,261.78162,266.96,259.80649,266.96,241.96,281.8832,307.71911
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,26,0,241.96,225.84531,241.96,225.84531,266.96,198.57626,316.46022,241.96,222.47744,247.83893,219.14837,296.96,189.89301,449.96,229.21,224.15648,241.96,222.47744,259.83333,219.14837,0,0,0,0,266.96,198.72839,333.68835,181.84194,2025/06/27 01:00:00,2025/06/26 12:03:09,239.48518,225.84531,241.96,225.84531,266.96,225.84531,316.46022,0,229.21,224.15648,241.96,222.47744,241.96,220.8081,276.10954,278.17952
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,27,0,192.77346,184.24261,195.45599,181.84194,217.17212,184.76089,266.96,192.27293,184.24261,201.44165,179.33223,266.96,158.01192,449.96,189.7812,185.75653,192.27293,184.24261,201.44165,179.33223,0,0,0,0,222.1457,177.85064,266.96,157.88,2025/06/27 01:30:00,2025/06/26 12:03:09,192.27293,186.76253,195.45599,185.75653,217.17212,184.74037,266.96,0,187.78949,187.7478,188.76924,187.72695,199.93224,188.22471,229.72982,241.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,28,0,223.45693,178.7566,223.45693,241.96,263.112,205.02952,294.64187,229.21,176.9894,241.96,175.25188,296.96,152.23279,621.48299,225.14167,196.7102,229.21,176.9894,241.96,175.47402,0,0,0,0,241.96,174.34857,279.49941,162.25524,2025/06/27 02:00:00,2025/06/26 12:03:09,223.45693,206.46776,223.45693,201.11235,263.112,194.88939,294.64187,0,225.14167,196.28563,225.14167,179.96301,225.14167,179.37207,266.96,296.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,29,0,165.13478,164.50415,174.33222,164.80979,217.92617,165.13478,266.47361,189.52892,156.31686,241.96,149.03413,352.4929,127.81024,636.25215,164.50415,165.13478,189.52892,159.89765,241.96,144.72,0,0,0,0,200.61159,142.33335,266.96,139.0284,2025/06/27 02:30:00,2025/06/26 12:03:09,165.13478,165.13478,168.52661,164.50415,205.01925,165.13478,258.52125,0,166.40559,163.25232,189.52892,156.31686,191.36382,152.80567,189.52892,332.77018
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,30,0,189.82766,170.86109,181.68831,168.38758,220.67084,168.38758,266.96,239.50594,162.23808,241.96,144.72,368.19738,125.9354,647.79393,202.26287,165.36565,239.50594,165.36565,241.96,144.72,0,0,0,0,241.96,157.13069,269.80454,125.34152,2025/06/27 03:00:00,2025/06/26 12:03:09,191.50334,173.65528,190.08029,170.86109,198.59383,168.38758,261.78915,0,200.56597,164.10524,200.56597,162.23808,200.56597,155.34905,200.56597,351.76844
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,31,0,165.78078,165.78078,165.78078,165.78078,196.70204,165.78078,259.28635,203.03594,160.37016,241.96,135.23698,364.44701,122.02,663.23308,201.35401,164.3241,203.03594,163.4557,241.96,141.01406,0,0,0,0,226.50457,156.14676,241.96,124.42347,2025/06/27 03:30:00,2025/06/26 12:03:09,165.78078,165.78078,165.78078,165.78078,174.84626,165.78078,259.28635,0,165.78078,163.07406,165.78078,160.37016,165.78078,154.37958,165.78078,331.02342
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062617,1,VIC1,32,0,168.34735,168.34735,168.34735,168.34735,174.58828,168.34735,258.90238,203.10929,157.52316,241.96,136.4223,304.89,122.02,644.17045,201.91418,165.53872,203.10929,161.17921,241.96,142.2659,0,0,0,0,232.90941,139.57,266.96,128.75457,2025/06/27 04:00:00,2025/06/26 12:03:09,168.34735,168.34735,168.34735,168.34735,174.58828,168.34735,241.96,0,168.34735,164.91578,168.34735,158.12491,168.34735,143.78615,168.34735,304.89
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,1,0,222.50094,222.50094,222.50094,223.2303,222.50094,224.39254,229.4541,234.8002,187.84598,266.96,181.87223,313.04025,137.96,449.96,222.50094,218.80466,222.50094,188.34538,254.71335,185.79777,0,0,0,0,234.8002,186.2957,301,181.74326,2025/06/26 13:00:00,2025/06/26 12:37:45,222.50094,222.50094,222.50094,222.50094,222.50094,222.50094,222.50094,0,222.64918,221.10703,234.8002,191.8412,236.65871,191.27499,300.53327,266.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,2,0,197.11,197.11,197.11,196.6426,197.11,201.93842,188.84478,223.2303,185.79777,235.77657,179.92255,314.35302,143.14858,449.96,203.29614,188.34538,203.29614,185.79777,221.33948,184.2733,0,0,0,0,223.2303,183.76517,266.96,178.95076,2025/06/26 13:30:00,2025/06/26 12:37:45,197.11,197.11,197.11,197.11,197.11,197.11,197.11,0,217.18821,189.84359,219.16247,189.28327,232.42061,189.24116,266.96,220.4336
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,3,0,222.01868,222.01871,221.96245,222.01871,221.96245,223.43982,220.80077,266.96,198.85748,306.07067,185.27467,327.09816,144.85585,600.82,223.18784,222.02582,260.15788,221.44481,255.10826,186.2957,0,0,0,0,266.96,189.50665,306.64307,180.8746,2025/06/26 14:00:00,2025/06/26 12:37:45,222.01868,222.01868,222.01868,222.01868,222.01868,222.01868,221.96245,0,227.09064,221.92021,266.96,198.85748,266.96,193.3394,307.27927,266.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,4,0,194.26256,194.26256,194.26256,194.26256,194.26256,222.56176,193.76463,237.7952,190.24745,266.96,186.23366,331.1595,148.71732,600.82,223.75071,192.27085,223.75071,190.74529,266.96,188.74343,0,0,0,0,237.89859,188.24562,306.13428,185.24382,2025/06/26 14:30:00,2025/06/26 12:37:45,194.26256,194.26256,194.26256,194.26256,194.26256,194.26256,194.26256,0,222.04329,194.26256,237.7952,194.23021,243.68815,193.7001,309.52552,266.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,5,0,237.7606,237.7606,237.7606,238.18347,233.58765,238.70323,198.83283,311.59214,195.25842,344.41411,191.23252,796.05519,173.79153,837.35883,252.20358,197.83403,308.33636,195.25842,341.44563,192.73668,0,0,0,0,311.97917,194.26256,480.12357,189.22024,2025/06/26 15:00:00,2025/06/26 12:37:45,237.7606,237.7606,237.7606,237.7606,237.7606,237.7606,237.7606,0,272.01171,209.57055,311.59214,208.98223,314.50607,208.94914,490.76193,492.26583
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,6,0,330.40605,330.39583,328.58283,330.39583,326.92388,330.39583,326.92388,398.97396,321.49266,519.68871,250.51122,815.43311,169.41722,898.18075,356.99212,326.92388,391.14788,323.39771,519.68871,265.8186,0,0,0,0,491.24183,315.68649,600.82,227.00952,2025/06/26 15:30:00,2025/06/26 12:37:45,330.39583,330.39583,329.50011,330.39583,326.92388,330.39583,326.92388,0,356.99212,330.24178,398.97396,328.08513,516.98433,311.94582,600.82,586.70513
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,7,0,684.15069,692.06342,678.49358,703.40555,652.90798,724.64924,326.45192,707.45076,600.82,731.48065,468.00827,886.94381,321.94702,1073.18728,693.77322,675.32563,707.45076,600.82,731.10467,468.00827,0,0,0,0,697.16615,476.97338,708.73184,478.79738,2025/06/26 16:00:00,2025/06/26 12:37:45,686.02266,690.32745,681.77934,700.86473,665.16648,719.34577,605.76207,0,689.73896,689.73896,689.73896,689.73896,689.73896,690.32745,693.77322,713.50602
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,8,0,678.85743,692.3648,680.50815,708.18031,657.19434,721.52663,1031.65929,868.86258,495.66511,869.9786,337.74616,1064.98195,325.2548,3898,839.76137,644.10481,868.86258,495.66511,868.86258,337.74616,0,0,0,0,794.22545,662.74367,691.16,461.58346,2025/06/26 16:30:00,2025/06/26 12:37:45,678.85743,690.70867,678.85743,677.62041,684.22094,685.11701,685.45854,0,682.0704,644.10481,682.11441,633.78062,682.13642,609.60047,846.54818,868.86258
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,9,0,3709.12,3645.16902,3723.38162,3507.37809,9410,3638.80123,13302.70312,3709.12,3353.76019,3898,827.24306,9420,517.31892,17499.89,3700.12,3700.12,3700.12,3580.47279,3709.12,1034.43979,0,0,0,0,3898,778.8977,9600.58941,658.3049,2025/06/26 17:00:00,2025/06/26 12:37:45,3700.12,3700.12,3700.12,3700.12,3700.12,3700.12,3898,0,3700.12,3700.12,3700.12,3700.12,3700.12,3700.12,3709.12,3709.12
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,10,0,10258.25041,9410,11205.83,3898,13862.23518,3709.12,17032.35258,10258.25041,9410,11205.83,3898,15082.3688,3700.12,17499.91,9420,9410,10013.95439,9410,11204.83,3898,0,0,0,0,14164.99544,3709.12,17499.89,1334.26296,2025/06/26 17:30:00,2025/06/26 12:37:45,9420,9420,9420,9420,11324.32262,9420,17200.53228,0,9420,9420,9420,9420,9420,9420,10258.25041,14944.48171
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,11,0,17499.89,14941.64288,17499.89,14833.14378,17499.89,11064.10636,17499.89,17499.89,14715.38986,17499.89,14386.4494,17499.91,10170.80531,17499.91,15341.92843,15100,15672.44948,14608.5337,15672.44948,14276.34115,0,0,0,0,17499.91,11170.34,17499.91,9410,2025/06/26 18:00:00,2025/06/26 12:37:45,16342.77821,15100,17499.89,15100,17499.89,15100,17499.89,0,15100,15100,15100,15100,15100,15100,17499.89,15389
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,12,0,17499.91,17499.89,17499.91,16032.05178,17499.91,13617.09362,17499.91,17499.91,17499.89,17499.91,16032.05178,17499.91,13617.09354,17500,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,0,0,0,0,17499.91,15100,17499.91,11048.42432,2025/06/26 18:30:00,2025/06/26 12:37:45,17499.91,17499.89,17499.91,17499.89,17499.91,17499.89,17499.91,0,17499.89,17499.89,17499.89,17499.89,17499.89,17499.89,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,13,0,17499.91,17499.91,17499.91,17499.89,17499.91,15286.57262,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,15100,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,15056.8204,2025/06/26 19:00:00,2025/06/26 12:37:45,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,14,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,17499.91,17499.91,17499.91,17499.91,17500,16800.76731,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,15156.17019,2025/06/26 19:30:00,2025/06/26 12:37:45,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,15,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,17499.91,17499.91,17499.91,17499.91,17500,17499.89,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,15130.82047,2025/06/26 20:00:00,2025/06/26 12:37:45,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,16,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,17499.91,17499.91,17499.91,17499.91,17500,17479.9639,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,11171.69,2025/06/26 20:30:00,2025/06/26 12:37:45,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,17,0,17499.91,17499.91,17499.91,17499.89,17499.91,15432.35358,17499.91,17499.91,17499.91,17499.91,17499.89,17499.91,14391.41688,17500,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,17499.89,17499.91,14972.1592,2025/06/26 21:00:00,2025/06/26 12:37:45,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,18,0,17499.91,16373.32179,17499.91,15522.15257,17499.91,673.1233,17499.91,17499.91,16373.32179,17499.91,15059.74386,17499.91,659.39501,17499.98,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,0,0,0,0,17499.91,1298.61897,17499.91,545.11898,2025/06/26 21:30:00,2025/06/26 12:37:45,17499.91,16373.32179,17499.91,15616.01832,17499.91,15595.19739,17499.91,0,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91,17499.91
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,19,0,1233.95354,642.44001,1443.033,600.82,14499.74703,538.62797,17499.91,1252.84501,632.73441,1565.99245,600.82,15783.48058,502.79307,17499.97,660.24972,660.24972,660.24972,660.24972,660.24972,636.75436,0,0,0,0,3689.48927,530.50607,17499.91,330.03768,2025/06/26 22:00:00,2025/06/26 12:37:45,1210.63516,654.78841,1210.63516,600.82,10505.60599,542.72387,17499.91,0,663.79123,645.72115,663.81335,645.72115,664.3686,645.72115,1270.45951,660.24972
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,20,0,535.79401,449.96,600.82,449.96,762.83617,336.39214,1152.29175,543.97671,449.96,600.82,449.96,793.8002,313.83856,1340.61079,535.79401,535.79401,535.79401,449.96,535.79401,449.96,0,0,0,0,618.22299,340.11442,1063.0997,323.93931,2025/06/26 22:30:00,2025/06/26 12:37:45,535.79401,449.96,591.14967,449.96,878.74101,336.39214,1009.73857,0,535.79401,535.79401,535.79401,535.79401,535.79401,535.79401,543.97671,535.79401
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,21,0,314.96062,314.96062,314.96062,314.96062,449.96,289.73143,600.82,319.79552,310.18021,324.68585,305.45338,449.96,273.85887,682.49673,314.96062,314.96062,314.96062,312.56366,314.96062,312.56366,0,0,0,0,398.21037,293.60569,524.90987,258.37839,2025/06/26 23:00:00,2025/06/26 12:37:45,314.96062,314.96062,314.96062,314.96062,449.96,289.73143,509.10594,0,314.96062,314.96062,317.3712,314.96062,319.79552,314.96062,323.60489,314.96062
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,22,0,323.16414,297.27783,323.16414,297.27783,323.16414,263.45675,449.96,328.09328,292.79513,333.07949,286.1659,349.01,244.10926,600.82,305.89583,303.58292,305.89583,303.58292,305.89583,290.57285,0,0,0,0,328.09328,266.96,422.99197,231.27795,2025/06/26 23:30:00,2025/06/26 12:37:45,323.16414,297.27783,323.16414,297.27783,323.16414,263.45675,449.96,0,305.89583,305.89583,305.89583,305.89583,325.62164,305.89583,330.57919,305.89583
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,23,0,266.96,257.52411,290.55872,257.52411,315.85994,224.62801,315.85994,267.14559,253.63346,299.52402,249.7867,343.21073,226.17391,449.96,266.96,266.96,266.96,266.96,266.96,255.57325,0,0,0,0,303.56822,231.90297,325.60593,207.47902,2025/06/27 00:00:00,2025/06/26 12:37:45,266.96,257.52411,290.55872,257.52411,315.85994,231.32196,315.85994,0,266.96,266.96,267.14559,266.96,269.18092,266.96,304.08429,266.96
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,24,0,257.8432,241.96,265.77469,229.21,290.92012,220.11335,313.84856,261.78218,241.96,266.96,229.21,301.78554,204.49487,449.96,257.8432,257.8432,257.8432,257.8432,257.8432,252.54363,0,0,0,0,295.38133,217.35669,323.54816,189.7496,2025/06/27 00:30:00,2025/06/26 12:37:45,257.8432,241.96,265.77469,229.21,290.92012,220.66498,313.84856,0,259.80705,255.89052,261.78218,241.96,265.76665,241.96,296.65519,257.8432
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,25,0,229.21,220.82239,241.96,220.82239,266.96,189.28327,314.07538,229.21,217.51229,241.96,214.24,274.06928,187.02667,449.96,220.82239,220.82239,220.82239,220.82239,220.82239,219.16257,0,0,0,0,261.96958,195.76215,323.78021,179.32778,2025/06/27 01:00:00,2025/06/26 12:37:45,229.21,220.82239,241.96,220.82239,266.96,198.74125,314.07538,0,223.18784,219.16257,229.21,217.51229,241.96,215.87146,269.98919,220.82239
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,26,0,190.77135,180.85399,191.27188,178.3445,212.28344,177.35678,266.96,190.77135,180.85399,198.43154,177.35678,229.21,157.88,449.96,186.26468,186.26468,186.26468,186.26468,186.26468,181.34796,0,0,0,0,215.53323,171.34553,257.62332,144.72,2025/06/27 01:30:00,2025/06/26 12:37:45,190.77135,181.34796,191.27188,178.3445,212.28344,178.3445,266.96,0,185.79777,186.25434,186.76714,186.23366,196.93949,186.23366,225.50969,186.26468
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,27,0,225.14167,222.31261,229.21,182.45457,263.112,205.67807,296.96,228.54074,205.60688,241.96,174.75993,296.96,166.79884,600.89576,225.14167,223.45693,225.14167,223.45693,225.14167,197.79789,0,0,0,0,266.96,175.37493,296.96,144.72,2025/06/27 02:00:00,2025/06/26 12:37:45,225.14167,225.14167,229.21,180.10433,263.112,200.8476,296.96,0,225.14167,223.45693,225.14167,199.60484,230.45478,181.44981,241.96,225.14167
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,28,0,202.13753,193.75531,224.60849,204.5147,241.96,211.45282,295.64654,241.96,174.24885,266.96,150.5012,323.57312,124.72971,634.98571,191.53809,191.53809,191.53809,179.99577,226.46368,172.75124,0,0,0,0,229.21,144.72,266.96,122.02,2025/06/27 02:30:00,2025/06/26 12:37:45,202.13753,192.08759,224.60849,196.20504,241.96,205.29515,266.96,0,229.21,178.66711,241.96,174.24885,229.21,153.60893,229.21,191.53809
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,29,0,226.94345,239.77228,214.94552,239.77228,241.96,241.96,296.96,241.96,190.07624,266.96,145.92547,449.96,122.02,752.45656,229.5391,229.5391,229.5391,229.5391,229.5391,190.63563,0,0,0,0,241.96,202.47767,269.82226,122.02,2025/06/27 03:00:00,2025/06/26 12:37:45,228.60397,238.37505,218.56241,239.03773,241.96,241.96,278.67813,0,229.5391,192.76798,229.41686,190.07624,229.41686,151.72348,229.41686,229.5391
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,30,0,191.33873,202.15703,188.66099,202.80173,221.90496,208.48323,266.96,241.96,133.32661,266.96,127.98824,449.96,122.02,829.66946,200.69133,200.69133,200.69133,201.89553,200.69133,200.19903,0,0,0,0,241.96,123.2825,266.96,122.02,2025/06/27 03:30:00,2025/06/26 12:37:45,192.99369,201.36248,192.05158,202.15703,199.70448,208.48323,261.2749,0,200.69133,200.19903,200.69133,144.72,200.69133,142.33335,200.69133,200.69133
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,31,0,149.62176,129.74921,154.23263,128.62164,176.64865,122.02,256.9602,203.11943,127.79886,241.96,124.77683,449.96,112.6831,646.66398,132.26515,132.26515,132.26515,132.26515,132.26515,132.26515,0,0,0,0,189.01662,122.02,224.93635,122.02,2025/06/27 04:00:00,2025/06/26 12:37:45,146.77406,131.10642,148.39877,129.74921,174.59944,122.02,256.9602,0,132.26515,132.26515,132.26515,139.70454,132.26515,138.4621,132.26515,132.26515
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,32,0,197.09481,205.71115,186.73235,205.78826,216.36854,220.6459,298.54532,276.83204,160,349.01,160,600.82,118.24377,871.05535,201.78685,201.78685,201.78685,201.78685,201.78685,201.78685,0,0,0,0,248.57451,160,327.60688,160,2025/06/27 04:30:00,2025/06/26 12:37:45,198.58479,204.36795,189.53224,205.78826,216.36854,216.86095,260.60509,0,201.78685,200.62531,201.78685,183.85,201.78685,160,201.78685,201.78685
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,33,0,266.96,273.96803,266.96,275.85805,266.96,286.35653,310.57562,352.91,266.96,439.10361,206.86222,622.14291,160,958.2958,269.92437,269.92437,269.92437,266.96,269.92437,266.96,0,0,0,0,336.80958,266.96,358.66899,213.96943,2025/06/27 05:00:00,2025/06/26 12:37:45,266.96,273.06019,266.96,275.5879,266.96,280.90078,299.5,0,273.41458,269.44472,354.01,266.96,354.01,266.96,354.01,269.92437
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,34,0,211.25019,197.90683,214.19458,183.85,264.98557,160,299.5,214.19458,193.67632,216.12096,183.85,283.77975,149.40994,525.9152,211.25019,211.25019,211.25019,211.92873,211.25019,196.40303,0,0,0,0,262.65154,160,308.66027,147.02847,2025/06/27 05:30:00,2025/06/26 12:37:45,211.25019,201.72166,214.19458,201.57312,242.59006,160,299.5,0,211.99784,209.64499,211.45568,193.67632,211.43647,193.67632,226.60282,211.25019
D,PREDISPATCH,PRICESENSITIVITIES,1.0,2025062618,1,VIC1,35,0,249.62741,231.16497,260.1696,223.20598,296.01968,190.23673,296.01968,254.99269,231.53732,260.21716,223.20598,316.18,180.21,342.0997,251.45637,246.41838,251.45637,246.41838,251.45637,232.901,0,0,0,0,299.64835,189.72944,305.31308,166.63007,2025/06/27 06:00:00,2025/06/26 12:37:45,246.41838,231.16497,260.1696,225.92127,296.01968,202.66953,296.01968,0,249.62741,237.50308,251.90944,236.01409,251.94972,233.79534,266.96,251.45637
