I,PDREGION,Unnamed: 2,5,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,RRP,EEP,TOTALDEMAND,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,RAISEREGRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP,LOWERREGRRP,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,DECAVAILABILITY,LORSURPLUS,LRCSURPLUS,INTERVENTION,LOWER1SECLOCALDISPATCH,RAISE1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECRRP,LOWER1SECRRP
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/26 22:30:00,449.96,0,6561.83,5669.5,0,-892.33,0,,,92.18,,,,,,,,113.32,,,,,,,,18.57,,,,,,,,195.0,,,,,,,,202.0,,,,,,,,122.0,,,,,,8437.744,463.0,6942.0949,6585.75,,57.0,,,,122.0,,,,,,,,,,,,,,,,,,,19.9,0.38,0.38,15.5,0.0,0.1,0.1,6.0,751.0,861.0,861.0,213.0,334.0,381.0,357.0,677.68371,8275.744,,,0.0,0.0,4.0,254.0,78.0,0.0,77.744,0.37,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/26 23:00:00,322.57969,0,6247.53,5601.4,1,-647.13,0,,,76.84,,,,,,,,132.62,,,,,,,,43.0,,,,,,,,191.48,,,,,,,,199.0,,,,,,,,145.26,,,,,,8447.397,463.0,6585.74981,6269.6,,45.0,,,,26.0,,,,,,,,,,,,,,,,,,,4.28,0.38,0.24,20.68,0.01,0.1,0.1,0.1,801.0,909.0,909.0,191.0,325.0,372.0,348.0,657.38401,8273.397,,,0.0,0.0,6.0,303.0,67.0,0.0,75.397,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/26 23:30:00,302.13147,0,6114.43,5300.35,9,-823.08,0,,,89.09,,,,,,,,154.0,,,,,,,,54.0,,,,,,,,189.0,,,,,,,,199.0,,,,,,,,162.0,,,,,,8458.348,463.0,6269.59714,6144.67,,37.0,,,,36.0,,,,,,,,,,,,,,,,,,,2.96,0.38,0.17,13.08,0.01,0.1,0.1,0.1,864.0,959.0,913.0,487.0,327.0,349.0,354.0,332.0,8271.2044,,,0.0,0.0,8.0,365.0,65.0,0.0,73.348,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 00:00:00,275.66021,0,5939.46,5298.83,141,-781.63,0,,,52,,,,,,,,61.0,,,,,,,,31.0,,,,,,,,185.68,,,,,,,,211.0,,,,,,,,149.0,,,,,,8606.83,463.0,6144.67017,6108.4,,22.0,,,,91.0,,,,,,,,,,,,,,,,,,,0.38,0.17,0.1,10.0,0.0,0.38,0.1,0.1,899.0,1037.0,998.0,776.0,264.0,285.0,290.0,293.0,8271.29016,,,0.0,0.0,14.0,371.0,32.0,0.0,71.83,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 00:30:00,263.97081,0,5710.06,5199.71,98,-608.35,0,,,110.36,,,,,,,,134.0,,,,,,,,40.8,,,,,,,,186.73,,,,,,,,263.0,,,,,,,,145.0,,,,,,8779.71,463.0,6108.40432,5832.22,,71.0,,,,92.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.1,5.98,0.0,0.38,0.1,3.6,889.0,1077.0,989.0,691.0,367.0,408.0,413.0,387.0,8274.59438,,,0.0,0.0,14.0,371.0,84.0,0.0,72.71,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 01:00:00,229.21,0,5506.99,5016.97,155.9,-645.93,0,,,87,,,,,,,,81.0,,,,,,,,75.0,,,,,,,,198.0,,,,,,,,285.0,,,,,,,,159.0,,,,,,8796.965,463.0,5832.21563,5692.15,,43.0,,,,60.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,5.98,0.38,0.38,0.38,0.7,900.0,1038.0,999.0,728.0,365.0,406.0,411.0,390.0,8278.965,,,0.0,0.0,15.0,372.0,84.0,0.0,74.965,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 01:30:00,229.21,0,5333.01,4937.58,222.89,-618.32,0,,,95,,,,,,,,89.0,,,,,,,,85.0,,,,,,,,188.46,,,,,,,,272.0,,,,,,,,145.0,,,,,,8873.58,463.0,5692.14878,5589.93,,41.0,,,,109.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,7.84,0.38,0.38,0.38,1.0,901.0,1039.0,1000.0,545.0,326.0,367.0,372.0,354.0,8278.58,,,0.0,0.0,16.0,373.0,54.0,0.0,76.58,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 02:00:00,225.33517,0,5171.43,4938.27,188,-421.17,0,,,163,,,,,,,,157.0,,,,,,,,147.0,,,,,,,,199.2,,,,,,,,272.0,,,,,,,,145.0,,,,,,8885.269,463.0,5589.93438,5379.72,,77.0,,,,29.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,6.0,0.1,0.38,0.38,1.0,901.0,1039.0,1001.0,426.0,386.0,428.0,433.0,396.0,8279.269,,,0.0,0.0,16.0,373.0,84.0,0.0,77.269,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 02:30:00,241.96,0,5063.03,5011.6,127,-178.43,0,,,151,,,,,,,,145.0,,,,,,,,127.95,,,,,,,,184.84,,,,,,,,237.48,,,,,,,,145.0,,,,,,8889.493,463.0,5379.71514,5216.99,,58.0,,,,26.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,6.0,0.2,0.38,0.38,3.75,901.0,1089.0,1001.0,645.0,388.0,430.0,435.0,422.0,8283.493,,,0.0,1.0,16.0,373.0,86.0,0.0,79.493,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 03:00:00,288.12094,0,4967.05,5144.3,217,-39.75,0,,,64,,,,,,,,153.0,,,,,,,,147.0,,,,,,,,191.36,,,,,,,,189.6,,,,,,,,156.0,,,,,,8891.3,463.0,5216.98658,5216.57,,40.0,,,,43.0,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,7.83,0.38,0.39,0.1,0.1,901.0,1089.0,1001.0,440.0,374.0,416.0,421.0,397.0,8283.3,,,0.0,1.0,16.0,373.0,79.0,0.0,82.3,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 03:30:00,311.94,0,4911.37,5148.72,214.14,23.21,0,,,60.66,,,,,,,,146.0,,,,,,,,140.0,,,,,,,,199.0,,,,,,,,191.61,,,,,,,,170.0,,,,,,8918.724,463.0,5216.56722,5163.04,,19.0,,,,40.14,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,11.05,0.38,0.45,0.1,0.1,901.0,1089.0,1000.0,438.14281,375.0,417.0,422.0,391.85719,8292.724,,,0.0,1.0,16.0,373.0,73.0,0.0,86.724,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 04:00:00,241.96,0,4884.26,4955.35,190,-118.91,0,,,106.74,,,,,,,,157.0,,,,,,,,151.0,,,,,,,,188.74,,,,,,,,187.88,,,,,,,,170.0,,,,,,8925.897,463.0,5163.04004,5101.46,,54.0,,,,36.0,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,11.05,0.38,0.45,0.1,0.1,901.0,1041.45185,1000.0,636.0,375.0,417.0,422.0,405.0,8315.897,,,0.0,1.0,16.0,373.0,73.0,0.0,89.897,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 04:30:00,274.28482,0,4923.33,5125.96,190,12.63,0,,,102.46,,,,,,,,168.0,,,,,,,,162.0,,,,,,,,192.46,,,,,,,,241.54,,,,,,,,201.0,,,,,,8516.956,463.0,5101.46404,5138.84,,19.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,4.99,0.38,0.38,0.1,0.1,940.0,1084.0,1045.0,635.0,384.0,426.0,431.0,394.0,7995.12046,,,0.0,1.0,58.0,413.0,82.0,0.0,84.956,0.37,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 05:00:00,277.3374,0,5012.22,5223.34,266,-54.88,0,,,73.95,,,,,,,,98.0,,,,,,,,120.0,,,,,,,,232.95,,,,,,,,254.85,,,,,,,,157.0,,,,,,8630.344,431.0,5138.83974,5303.84,,19.0,,,,7.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,4.0,0.38,0.39,0.2,0.2,896.0,1083.0,994.0,724.0,342.0,383.0,388.0,324.0,8189.344,,,0.0,1.0,14.0,369.0,70.0,0.0,82.344,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 05:30:00,215.89186,0,5236.23,5156.91,96,-175.33,0,,,45,,,,,,,,41.0,,,,,,,,35.0,,,,,,,,186.76,,,,,,,,206.87,,,,,,,,79.0,,,,,,8733.905,338.0,5303.836,5346.78,,19.0,,,,78.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,7.6,0.38,0.38,0.38,0.38,818.0,1035.0,996.0,430.0,259.0,300.0,303.0,312.0,8287.905,,,0.0,0.0,16.0,311.0,25.0,0.0,80.905,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 06:00:00,218.14788,0,5555.74,5312.21,18,-261.52,0,,,46,,,,,,,,40.0,,,,,,,,34.0,,,,,,,,251.15,,,,,,,,278.0,,,,,,,,149.0,,,,,,8833.21499,287.0,5346.78456,5585.96,,40.0,,,,40.0,,,,,,,,,,,,,,,,,,,0.38,0.15,0.1,4.95,0.38,0.38,0.38,0.72,888.0,1025.0,987.0,421.0,288.0,312.0,316.0,325.0,8387.21499,,,0.0,0.0,16.0,371.0,83.0,0.0,80.21499,0.38,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 06:30:00,266.96,0,6108.46,5653.19,0,-455.27,0,,,76,,,,,,,,70.0,,,,,,,,64.0,,,,,,,,248.0,,,,,,,,273.0,,,,,,,,205.0,,,,,,8946.32,275.0,5585.95558,6116.87,,40.0,,,,25.0,,,,,,,,,,,,,,,,,,,0.38,0.17,0.15,7.6,0.38,0.38,0.38,3.6,940.0,1084.0,1045.0,649.0,325.0,338.0,338.0,311.0,8500.32,,,0.0,0.0,68.0,413.0,75.0,0.0,80.32,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 07:00:00,299.5,0,6707.28,6029.03,3,-681.24,0,,,71,,,,,,,,81.0,,,,,,,,101.0,,,,,,,,224.86,,,,,,,,282.96,,,,,,,,141.61,,,,,,8946.981,288.0,6116.87335,6718.41,,71.0,,,,42.0,,,,,,,,,,,,,,,,,,,1.88,0.38,0.16,4.99,0.38,0.38,0.38,3.62,810.0,851.0,812.0,512.0,366.0,441.0,336.0,333.0,8500.981,,,0.0,0.0,45.96,283.0,75.0,0.0,80.981,0.86,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 07:30:00,395.66313,0,7293.89,6496.41,0,-797.48,0,,,77,,,,,,,,93.0,,,,,,,,44.0,,,,,,,,191.13,,,,,,,,180.0,,,,,,,,61.09,,,,,,8928.411,423.0,6718.41175,7304.52,,70.0,,,,25.0,,,,,,,,,,,,,,,,,,,97.5,4.85,0.39,9.89,0.04,0.38,0.38,3.75,677.0,717.0,678.0,365.0,370.0,508.0,417.0,610.0,8503.60874,,,0.0,0.0,19.0,170.0,75.0,0.0,83.411,15.49,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 08:00:00,569.24287,0,7763.36,6485.76,0,-1277.6,0,,,143.17,,,,,,,,160.0,,,,,,,,68.39,,,,,,,,179.0,,,,,,,,204.0,,,,,,,,82.0,,,,,,8714.755,392.0,7304.5249,7791.77,,86.0,,,,30.0,,,,,,,,,,,,,,,,,,,102.73,16.68,0.39,43.68,0.1,0.38,0.2,1.66,626.0,666.0,627.0,304.0,383.0,521.0,430.0,603.0,8514.23274,,,0.0,0.0,15.0,129.0,86.0,11.687,85.068,3.52,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 08:30:00,842.70911,0,7897.49,6681.21,14,-1230.28,0,,,57.42,,,,,,,,59.42,,,,,,,,47.42,,,,,,,,160.0,,,,,,,,184.0,,,,,,,,63.0,,,,,,8709.084,393.0,7791.77426,7946.6,,46.0,,,,32.0,,,,,,,,,,,,,,,,,,,94.45598,10.0,0.39,30.89,0.5,0.38,0.39,3.6,602.0,641.0,603.0,84.87277,302.0,464.0,344.0,585.12723,8625.56174,,,0.0,0.0,15.0,129.0,36.0,126.884,88.2,0.94,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 09:00:00,798.29645,0,7725.2,6454.65,0,-1270.55,0,,,131.14,,,,,,,,133.14,,,,,,,,51.13,,,,,,,,175.0,,,,,,,,202.2,,,,,,,,135.0,,,,,,8733.649,393.0,7946.5985,7768.07,,41.0,,,,33.0,,,,,,,,,,,,,,,,,,,7.95,0.45,0.39,39.0,0.1,0.38,0.38,3.6,684.0,675.0,618.0,302.0,378.0,516.0,425.0,436.0,8666.649,,,0.0,0.0,14.37,184.0,86.0,342.134,91.515,0.86,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 09:30:00,600.82,0,7473.4,6488.17,0,-985.24,0,,,144.77,,,,,,,,146.77,,,,,,,,65.68,,,,,,,,186.0,,,,,,,,207.0,,,,,,,,148.03,,,,,,8871.615,393.0,7768.06883,7505.79,,51.0,,,,30.0,,,,,,,,,,,,,,,,,,,1.88,0.39,0.39,11.05,0.1,0.38,0.38,3.75,707.0,726.4477,674.4477,313.0,386.76515,485.31745,433.76515,382.0,8812.65446,,,0.0,0.0,73.0,190.0,84.0,511.904,93.711,0.89,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 10:00:00,328.17078,0,7221.7,6346.62,0,-875.08,0,,,134.75,,,,,,,,139.75,,,,,,,,99.26,,,,,,,,187.0,,,,,,,,202.0,,,,,,,,128.0,,,,,,8919.621,393.0,7505.79078,7257.49,,16.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.48,0.38,0.36,11.68,0.1,0.38,0.38,2.0,683.0,774.0,727.0,309.0,393.745205,435.745205,440.745205,393.0,8870.66046,,,0.0,0.0,33.41,189.0,86.0,580.0,94.621,0.86,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 10:30:00,305.10028,0,6900.92,6392.52,0,-508.4,0,,,133.03,,,,,,,,136.31,,,,,,,,130.31,,,,,,,,220.03,,,,,,,,241.0,,,,,,,,121.0,,,,,,9031.516,393.0,7257.48711,6935.28,,71.0,,,,28.0,,,,,,,,,,,,,,,,,,,0.39,0.36,0.1,10.98,0.38,0.38,0.37,3.75,676.0,813.0,773.0,309.0,385.309455,427.309455,432.309455,406.0,8992.55546,,,0.0,0.0,47.0,231.0,75.0,570.266,79.25,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 11:00:00,312.11806,0,6653.07,6255.08,63,-460.99,0,,,98.43,,,,,,,,92.43,,,,,,,,86.43,,,,,,,,210.49,,,,,,,,242.31,,,,,,,,123.0,,,,,,9321.082,393.0,6935.27542,6760.28,,80.0,,,,75.0,,,,,,,,,,,,,,,,,,,0.38,0.24,0.1,5.98,0.38,0.40136,0.38,2.0,753.0,896.0,831.0,523.0,348.428595,389.428595,394.428595,387.0,9127.12146,,,0.0,0.0,48.0,232.0,70.0,571.963,65.119,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 11:30:00,265.50521,0,6451.45,6241.85,5,-214.6,0,,,125.08,,,,,,,,128.58,,,,,,,,115.9,,,,,,,,210.08,,,,,,,,256.28,,,,,,,,149.28,,,,,,9458.848,393.0,6760.27604,6501.37,,69.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,4.95,0.37,0.38,0.37,2.0,718.0,854.0,808.0,400.0,391.58418,433.58418,438.58418,459.0,9262.88746,,,0.0,0.0,22.0,196.0,86.0,567.512,54.336,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 12:00:00,261.68245,0,6334.05,6280.45,74,-127.6,0,,,93.15,,,,,,,,87.15,,,,,,,,81.15,,,,,,,,209.6,,,,,,,,251.99,,,,,,,,201.0,,,,,,9538.447,393.0,6501.37112,6456.49,,75.0,,,,75.0,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,5.98,0.38,0.38,0.38,2.0,779.0,917.0,876.0,472.0,339.1488,380.1488,385.1488,427.0,9328.48646,,,0.0,0.0,72.0,256.0,65.0,566.105,47.342,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 12:30:00,266.96,0,6311.26,6361.22,96,-46.05,0,,,77.59,,,,,,,,72.59,,,,,,,,65.59,,,,,,,,207.97,,,,,,,,251.22,,,,,,,,149.22,,,,,,9537.277,393.0,6456.4851,6464.24,,89.0,,,,75.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,5.98,0.38,1.37,0.38,3.75,731.0,861.0,823.0,498.0,327.59021,368.59021,373.59021,416.0,9327.42646,,,0.0,0.0,28.27,212.0,51.0,568.898,42.379,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 13:00:00,241.96,0,6229.55,6244.33,75,-60.23,0,,,83.62,,,,,,,,78.62,,,,,,,,70.62,,,,,,,,90.56,,,,,,,,144.19,,,,,,,,131.0,,,,,,9534.572,393.0,6464.23767,6361.86,,96.88,,,,58.0,,,,,,,,,,,,,,,,,,,0.23,0.1,0.1,4.95,0.38,1.37,0.39,3.75,730.0,860.0,822.0,476.0,339.619995,380.619995,385.619995,431.0,9340.22146,,,0.0,0.0,14.0,212.0,86.0,574.478,40.094,0.36,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 13:30:00,151.61742,0,6085.05,5979.17,45,-150.87,0,,,119,,,,,,,,113.0,,,,,,,,107.0,,,,,,,,152.37,,,,,,,,207.88,,,,,,,,160.0,,,,,,9535.174,393.0,6361.85828,6178.77,,57.0,,,,10.0,,,,,,,,,,,,,,,,,,,0.37,0.1,0.1,1.5,0.38,0.39,0.38,2.0,730.0,860.0,822.0,446.0,365.0,407.0,412.0,411.0,9345.21346,,,0.0,0.0,33.0,212.0,73.0,576.975,38.199,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 14:00:00,155.28376,0,6127.31,5974.17,5,-158.14,0,,,134,,,,,,,,128.0,,,,,,,,122.0,,,,,,,,202.88,,,,,,,,259.59,,,,,,,,163.0,,,,,,9529.167,393.0,6178.7679,6175.31,,66.0,,,,30.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,4.99,0.38,0.39,0.38,2.0,729.0,859.0,821.0,405.0,378.0,420.0,425.0,436.0,9340.20646,,,0.0,0.0,56.45,212.0,86.0,572.197,37.97,0.86,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 14:30:00,241.96,0,6176.51,6155.8,36,-56.71,0,,,95,,,,,,,,90.0,,,,,,,,83.0,,,,,,,,210.4,,,,,,,,268.32,,,,,,,,163.0,,,,,,9514.36,393.0,6175.31413,6268.15,,79.0,,,,61.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,4.95,0.38,1.37,0.48658,6.0,728.0,858.0,820.0,435.0,339.0,381.0,386.0,444.0,9326.39946,,,0.0,0.0,62.28,212.0,74.0,560.211,36.149,0.86,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 15:00:00,260.81244,0,6334.72,6233.84,5,-105.88,0,,,95,,,,,,,,90.0,,,,,,,,83.0,,,,,,,,229.85,,,,,,,,288.17,,,,,,,,204.0,,,,,,9493.841,393.0,6268.15003,6389.06,,110.0,,,,31.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,10.98,0.39,1.37,0.77,3.75,769.0,906.0,868.0,404.0,376.0,418.0,423.0,475.0,9305.88046,,,0.0,0.0,74.0,253.0,84.0,541.212,34.629,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 15:30:00,270.42091,0,6547.65,6215.54,5,-337.11,0,,,119,,,,,,,,113.0,,,,,,,,107.0,,,,,,,,208.51,,,,,,,,266.71,,,,,,,,162.0,,,,,,9465.536,390.0,6389.0572,6590.28,,91.0,,,,35.0,,,,,,,,,,,,,,,,,,,0.38,0.1,0.1,30.62,0.38,0.39,0.38,3.6,727.0,857.0,819.0,404.0,370.0,412.0,417.0,458.0,9277.57546,,,0.0,0.0,15.0,211.0,78.0,511.947,33.589,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 16:00:00,266.30235,0,6746.84,6344.98,1,-402.85,0,,,38,,,,,,,,33.0,,,,,,,,30.0,,,,,,,,194.4,,,,,,,,208.0,,,,,,,,87.0,,,,,,9373.983,384.0,6590.27523,6791.06,,69.0,,,,26.0,,,,,,,,,,,,,,,,,,,1.17,0.36,0.1,10.0,1.0,1.37,0.45,6.0,732.0,880.0,844.0,486.0,382.0,424.0,429.0,537.0,9182.02246,,,0.0,0.0,31.0,212.0,86.0,416.762,33.221,1.0,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 16:30:00,325.66495,0,7088.68,6366.12,0,-722.56,0,,,45,,,,,,,,44.0,,,,,,,,33.0,,,,,,,,184.0,,,,,,,,189.0,,,,,,,,64.0,,,,,,9175.124,155.0,6791.06254,7106.7,,59.0,,,,44.0,,,,,,,,,,,,,,,,,,,10.0,0.39,0.39,20.0,0.5,1.37,0.45,14.7,696.0,795.0,759.0,473.0,339.0,430.0,386.0,515.0,9019.16346,,,0.0,0.0,37.0,212.0,75.0,243.141,32.983,14.88,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 17:00:00,1041.38279,0,7412.54,6563.02,0,-849.52,0,,,45,,,,,,,,52.0,,,,,,,,33.0,,,,,,,,178.63,,,,,,,,194.44,,,,,,,,64.0,,,,,,8986.018,155.0,7106.69958,7425.02,,69.0,,,,30.0,,,,,,,,,,,,,,,,,,,51.73,0.74,0.24,53.0,0.39,1.37,0.8,9.74,685.0,710.0,712.0,189.0,343.0,506.0,386.0,790.0,8830.05746,,,0.0,0.0,31.0,212.0,75.0,51.135,35.883,0.93,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 17:30:00,17306.00133,0,7774.88,7059.23,0,-715.65,0,,,55,,,,,,,,57.0,,,,,,,,33.0,,,,,,,,173.0,,,,,,,,186.0,,,,,,,,54.0,,,,,,8976.22699,165.0,7425.02103,7792.77,,64.0,,,,10.0,,,,,,,,,,,,,,,,,,,300.0,10.0,0.37,100.0,0.38,0.40136,0.39,3.99,675.0,699.0,701.0,165.0,353.0,516.0,396.0,844.0,8826.22699,,,0.0,0.0,20.0,201.0,85.0,2.268,38.95899,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 18:00:00,17499.91,0,7985.84,7415.9,0,-569.93,0,,,56,,,,,,,,58.0,,,,,,,,44.0,,,,,,,,173.0,,,,,,,,184.0,,,,,,,,52.0,,,,,,8980.787,175.0,7792.76591,7996.7,,69.0,,,,10.0,,,,,,,,,,,,,,,,,,,399.0,10.0,0.39,100.0,0.38,0.38525,0.45,9.74,673.0,697.0,701.0,165.0,354.0,517.0,397.0,843.0,8830.787,,,0.0,0.0,7.63,201.0,86.0,0.0,42.787,0.81,0.0
D,PDREGION,,5.0,2025/06/26 16:00:00,1,VIC1,2025/06/27 18:30:00,17499.91,0,8011.49,7433.7,0,-577.79,0,,,56,,,,,,,,58.0,,,,,,,,44.0,,,,,,,,176.0,,,,,,,,184.0,,,,,,,,51.0,,,,,,9047.443,175.0,7996.69841,8021.59,,87.0,,,,10.0,,,,,,,,,,,,,,,,,,,888.0,100.0,0.88,60.0,0.38,0.38057,0.45,3.62,672.0,697.0,701.0,165.0,354.0,517.0,397.0,896.0,8842.943,,,0.0,0.0,26.0,201.0,86.0,0.0,48.443,9.99,0.0
